ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ32905,Omega\OG-161,Mr. Demarcus Hadden,M,2012-03-10,2021-06-20,2022-01-21,0,Uzbekistan,Montserrat,11562.65,2,0,1,883.0
IDZZ82366,Omega\OG-242,Ms. Jeanne Piercy,F,1982-09-18,2021-12-22,2022-12-21,1,Philippines,Tunisia,11185.61,1,1,1,969.06
IDXX35393,Adonis\AS-461,Ms. Sheryl Grise,F,2021-03-27,2021-02-13,2021-09-04,0,Samoa,Iceland,13980.61,2,0,2,3000.93
IDZZ25777,Omega\OG-571,Mr. Robert Jackson,M,2017-06-17,2021-05-09,2021-12-04,0,Congo [Republic],Hungary,5287.48,2,1,2,745.92
IDZZ53547,Omega\OG-118,Mr. Kenneth Hazzard,M,2021-08-23,2021-03-17,2021-04-06,0,New Caledonia,Comoros,12696.02,2,0,2,1709.93
IDXX09535,Adonis\AS-726,Ms. Frances Holland,F,2010-04-20,2021-05-02,2022-01-24,0,Ireland,Comoros,8780.16,1,0,1,
IDZZ26833,Omega\OG-446,Mr. Albert Hansen,M,1991-05-03,2021-11-09,2022-05-17,1,Nepal,San Marino,6461.51,2,0,1,691.04
IDYY63118,Calisto\CS-575,Mr. Jason Koppenhaver,M,2019-08-07,2021-04-05,2021-08-13,0,Denmark,Jersey,1106.51,2,1,2,317.27
IDXX26205,Adonis\AS-587,Mr. Brad Leavitt,M,2015-10-18,2021-06-27,2022-06-08,0,Seychelles,Norway,8315.41,2,1,1,920.75
IDYY48771,Calisto\CS-608,Mr. Milton Ward,M,1995-11-26,2021-09-17,2022-07-18,1,Moldova,Yemen,4002.59,1,1,1,
IDXX32987,Adonis\AS-759,Mr. Michael Chevarie,M,2011-08-29,2021-01-27,2021-06-02,0,Sweden,Gambia,5887.05,1,0,2,
IDXX48597,Adonis\AS-424,Ms. Angela Lehman,F,1993-07-04,2021-03-09,2022-02-01,1,Laos,Bulgaria,7492.48,2,0,1,1044.91
IDXX94232,Adonis\AS-601,Ms. Carrie Drake,F,2019-03-15,2021-10-24,2022-05-08,0,Canada,Japan,8091.59,0,1,2,
IDXX91802,Adonis\AS-928,Mr. Richard Harden,M,1983-11-20,2021-07-18,2022-04-25,1,El Salvador,Ireland,8172.14,1,0,1,1226.12
IDXX31021,Adonis\AS-692,Mr. Dennis Randall,M,1997-01-22,2021-02-15,2021-07-07,1,Aruba,Portugal,6717.76,1,0,2,
IDZZ64399,Omega\OG-646,Mr. Dale Klotz,M,1990-08-28,2021-03-23,2021-06-07,1,Puerto Rico,Chile,6022.26,2,1,2,924.65
IDXX29954,Adonis\AS-198,Mr. Donald Griffie,M,2017-09-13,2021-10-03,2022-04-22,0,Slovakia,Bosnia and Herzegovina,551.39,2,0,1,255.67
IDXX49046,Adonis\AS-177,Ms. Addie White,F,2008-07-12,2021-09-18,2021-10-23,0,Luxembourg,Hungary,1028.3,2,0,3,
IDYY64590,Calisto\CS-612,Ms. Maria Jones,F,2005-04-28,2021-08-02,2021-10-01,1,Christmas Island,Gaza Strip,8904.62,0,1,2,1763.37
IDXX74320,Adonis\AS-982,Mr. Emery Duncan,M,1994-11-14,2021-07-23,2021-08-30,1,Dominica,Micronesia,15694.46,1,0,2,3544.84
IDYY45398,Calisto\CS-161,Ms. Veronica Schoof,F,2002-08-13,2021-11-19,2022-06-24,1,Andorra,Eritrea,4743.33,2,1,1,
IDYY41634,Calisto\CS-756,Ms. Flora Mclaughlin,F,2012-09-14,2021-04-21,2022-03-25,0,Pakistan,Portugal,6937.81,0,0,1,964.96
IDYY37376,Calisto\CS-563,Ms. Margaret Francese,F,2013-06-17,2021-05-08,2021-06-17,0,Italy,Grenada,7804.28,2,0,2,1421.35
IDZZ28781,Omega\OG-973,Ms. Zulma Mcirvin,F,2003-01-22,2021-11-05,2022-05-09,1,Saint Helena,Svalbard and Jan Mayen,11536.7,2,1,1,890.75
IDXX31549,Adonis\AS-171,Ms. Cynthia Nichols,F,2015-07-03,2021-07-20,2022-05-12,0,Belarus,Mauritania,4901.08,0,1,1,
IDZZ46891,Omega\OG-383,Mr. Ronald Allred,M,2010-08-07,2021-08-08,2022-03-30,0,Afghanistan,Turkmenistan,919.42,2,1,1,
IDXX00821,Adonis\AS-329,Mr. Brandon Keeton,M,1991-10-26,2021-08-24,2021-09-09,1,Haiti,Guatemala,1938.21,2,1,2,
IDZZ38814,Omega\OG-122,Ms. Rosalind Ketron,F,2003-12-12,2021-11-09,2021-11-15,1,Gabon,Solomon Islands,16362.47,1,0,2,
IDYY43623,Calisto\CS-918,Mr. Larry Gardner,M,2001-11-10,2021-08-31,2021-11-14,1,Mozambique,Uzbekistan,7324.98,2,0,2,1478.12
IDXX45582,Adonis\AS-221,Mr. John Armstrong,M,2015-02-10,2021-12-28,2022-04-25,0,Oman,Afghanistan,1803.23,2,0,2,558.5
IDYY81368,Calisto\CS-702,Ms. Kimberly Walker,F,1985-02-17,2021-08-12,2022-08-05,1,Rwanda,Tanzania,743.57,2,0,1,359.18
IDZZ83953,Omega\OG-940,Mr. Harley Young,M,2002-07-24,2021-04-06,2021-05-17,1,Tuvalu,Guinea-Bissau,18535.0,2,0,2,2523.67
IDXX42972,Adonis\AS-232,Mr. Frank Reichenbach,M,2009-03-15,2021-11-04,2022-07-02,0,Somalia,Libya,3878.47,2,1,2,877.3
IDZZ64027,Omega\OG-064,Mr. Wayne Burton,M,2003-03-08,2021-08-16,2022-04-01,1,Chad,Mayotte,4288.13,2,0,1,
IDXX02092,Adonis\AS-804,Mr. Stephen Duke,M,1997-05-20,2021-08-23,2021-09-30,1,Netherlands Antilles,Kiribati,11149.51,2,0,2,
IDYY65277,Calisto\CS-370,Mr. Wilmer Cisneros,M,1991-03-14,2021-01-03,2021-06-23,1,Turks and Caicos Islands,Yemen,12317.57,1,1,2,2158.2
IDXX86647,Adonis\AS-167,Mr. Steven Amos,M,2019-05-28,2021-04-22,2022-04-10,0,Indonesia,Puerto Rico,18095.84,2,1,2,3439.04
IDYY53778,Calisto\CS-359,Mr. Allen Sullivan,M,2016-10-04,2021-02-25,2021-04-01,0,Latvia,Saint Pierre and Miquelon,5326.18,1,0,2,1147.74
IDYY97094,Calisto\CS-779,Ms. Sandra Oconnor,F,2014-11-07,2021-03-10,2021-04-04,0,Albania,Anguilla,8142.03,2,1,3,
IDYY87488,Calisto\CS-902,Mr. Pete Diaz,M,1989-04-24,2021-08-03,2022-05-01,1,Romania,Taiwan,8588.46,0,1,2,
IDXX73315,Adonis\AS-795,Mr. Ray Keegan,M,1982-10-11,2021-08-19,2021-11-17,1,Paraguay,Cocos [Keeling] Islands,15247.83,1,0,2,3449.0
IDYY49693,Calisto\CS-282,Mr. Randall Bannister,M,1980-04-26,2021-07-01,2021-10-17,1,Western Sahara,Nepal,9397.98,1,1,2,
IDZZ48652,Omega\OG-010,Ms. Sheila King,F,1981-09-25,2021-11-13,2022-11-08,1,Guadeloupe,Burkina Faso,6515.09,2,0,1,690.33
IDZZ78233,Omega\OG-289,Ms. Shasta Rodriquez,F,1993-03-09,2021-10-03,2021-10-30,1,Algeria,Saint Pierre and Miquelon,5392.48,2,1,3,
IDZZ06490,Omega\OG-242,Mr. Teddy Clark,M,1992-10-12,2021-12-13,2022-02-22,1,Moldova,Libya,2541.2,1,1,2,641.61
IDZZ84639,Omega\OG-931,Mr. James Coward,M,1984-05-08,2021-05-19,2021-11-06,1,Liberia,Heard Island and McDonald Islands,10121.09,2,1,2,1357.27
IDXX57210,Adonis\AS-056,Ms. Debbie Belanger,F,2009-12-18,2021-10-26,2022-10-16,0,Togo,Russia,9930.79,0,1,2,2155.07
IDYY49046,Calisto\CS-776,Ms. Maria Dawson,F,2004-04-17,2021-04-24,2021-06-10,1,Kosovo,Finland,2174.55,0,0,2,886.63
IDYY29384,Calisto\CS-558,Mr. Julio Hawes,M,2010-10-12,2021-10-14,2022-03-26,0,Laos,Congo [Republic],9678.32,2,1,2,
IDXX47499,Adonis\AS-586,Mr. Christopher Lillibridge,M,2001-08-13,2021-12-07,2022-02-28,1,Zambia,Kenya,1833.31,1,1,2,696.13
IDXX82088,Adonis\AS-458,Ms. Lucy Blay,F,2005-04-22,2021-02-08,2021-06-11,1,Iraq,Saudi Arabia,1048.33,2,0,2,514.15
IDYY31143,Calisto\CS-770,Ms. Barbara Viejo,F,1994-02-07,2021-03-10,2021-03-27,1,Niger,Turkmenistan,5490.29,1,0,3,1740.12
IDZZ00936,Omega\OG-543,Mr. Jeremy Joyce,M,1999-07-27,2021-02-24,2021-07-03,1,Botswana,Lesotho,884.78,1,0,2,519.35
IDXX14941,Adonis\AS-627,Mr. Gregory Turner,M,2021-04-09,2021-10-29,2022-01-14,0,Qatar,Saudi Arabia,638.98,2,0,2,
IDZZ62667,Omega\OG-182,Mr. James Potts,M,1983-12-14,2021-10-10,2022-07-11,1,Liechtenstein,Czech Republic,526.73,2,0,1,330.08
IDYY44234,Calisto\CS-028,Ms. Mandy Friscia,F,1985-12-30,2021-11-23,2022-03-12,1,Saint Kitts and Nevis,Wallis and Futuna,13021.1,1,1,2,2249.78
IDZZ25145,Omega\OG-833,Ms. Marla Schwartz,F,2001-05-28,2021-09-19,2022-05-14,1,Canada,Tuvalu,9820.87,0,0,2,1704.4
IDXX82420,Adonis\AS-900,Mr. Ernest Elford,M,2015-10-27,2021-05-02,2021-10-15,0,Rwanda,Norfolk Island,14396.16,1,1,2,
IDYY44282,Calisto\CS-718,Ms. Johnnie Chung,F,1985-11-27,2021-01-19,2021-05-10,1,Ecuador,Thailand,18471.71,2,0,2,3260.02
IDYY03020,Calisto\CS-162,Ms. Betty Reinhardt,F,1989-04-14,2021-08-13,2022-02-02,1,Hong Kong,Suriname,16917.28,1,1,2,
IDXX47003,Adonis\AS-394,Ms. Paulette Lesher,F,1994-06-13,2021-09-30,2021-12-07,1,Russia,Turks and Caicos Islands,10769.89,2,0,2,2457.99
IDXX48874,Adonis\AS-263,Ms. Alicia Couts,F,1983-01-04,2021-08-22,2021-09-29,1,Bhutan,Kiribati,11260.85,1,1,2,2387.72
IDYY91882,Calisto\CS-263,Mr. Paul Linthicum,M,1992-03-07,2021-03-07,2022-02-19,1,Pakistan,Bhutan,2075.7,1,1,2,
IDYY18976,Calisto\CS-138,Ms. Heather Conyers,F,1982-05-02,2021-10-02,2022-01-07,1,United Kingdom,Kyrgyzstan,5675.74,1,1,2,1193.22
IDZZ02050,Omega\OG-729,Ms. Shannon Carroll,F,1993-11-10,2021-02-16,2021-07-24,1,Albania,Belize,10246.48,1,0,2,1634.59
IDZZ58913,Omega\OG-702,Mr. Richard Pelletier,M,2004-07-08,2021-04-15,2021-09-12,1,Tuvalu,Maldives,11655.09,1,0,2,
IDXX07984,Adonis\AS-336,Mr. Adam Kidd,M,2001-10-27,2021-04-25,2021-10-09,1,Kenya,Kuwait,3420.35,2,1,2,
IDZZ01830,Omega\OG-305,Ms. Annie Hildebrant,F,1987-06-07,2021-12-05,2022-08-15,1,British Virgin Islands,Ukraine,8912.93,1,1,1,
IDZZ14613,Omega\OG-706,Mr. Wesley Mercure,M,1994-03-24,2021-12-17,2022-10-31,1,Côte d'Ivoire,Slovakia,5155.62,1,0,1,718.79
IDZZ14792,Omega\OG-675,Ms. Brooke Busby,F,1992-02-14,2021-04-26,2021-11-25,1,Gaza Strip,Sudan,2100.7,1,0,1,
IDZZ78092,Omega\OG-419,Ms. Holly Estes,F,1980-10-31,2021-06-10,2022-03-13,1,Jordan,India,4403.51,1,0,2,949.83
IDYY93725,Calisto\CS-889,Ms. Emily Malmquist,F,2020-08-12,2021-02-27,2021-12-18,0,Lithuania,Djibouti,5093.54,0,0,2,
IDZZ00461,Omega\OG-168,Mr. Gregory Pierce,M,2012-03-12,2021-04-13,2021-05-26,0,Kiribati,Sudan,17698.91,1,1,2,2175.27
IDYY57512,Calisto\CS-529,Ms. Lori Frye,F,2012-02-13,2021-08-29,2022-03-04,0,Benin,Marshall Islands,17829.58,1,1,1,1546.62
IDYY94132,Calisto\CS-997,Mr. Andre Howard,M,2004-01-18,2021-04-04,2021-07-09,1,Sudan,Martinique,9789.97,1,1,2,1789.66
IDYY97727,Calisto\CS-696,Ms. Melissa Valdez,F,2015-07-03,2021-08-03,2021-10-30,0,Grenada,South Georgia and the South Sandwich Islands,7790.01,1,0,2,1541.2
IDYY91697,Calisto\CS-576,Mr. Gordon Holman,M,2014-02-07,2021-08-30,2021-12-16,0,Luxembourg,Samoa,16020.18,1,0,2,2863.36
IDYY68180,Calisto\CS-358,Mr. Wilber Mckenzie,M,1993-09-28,2021-12-27,2022-09-13,1,French Guiana,Georgia,10255.24,1,1,1,
IDZZ35352,Omega\OG-293,Mr. Brian Baccam,M,2010-10-05,2021-04-04,2021-10-07,0,Hong Kong,New Caledonia,7382.58,0,1,1,
IDZZ54821,Omega\OG-611,Ms. Michele Townsley,F,2010-09-12,2021-05-16,2021-12-08,0,Guinea-Bissau,Comoros,7037.87,2,0,1,610.49
IDYY51490,Calisto\CS-023,Ms. Laurie Barrow,F,2020-03-10,2021-12-28,2022-08-11,0,Ghana,Grenada,6644.06,2,1,1,636.75
IDZZ23689,Omega\OG-879,Mr. Clarence Lundmark,M,1982-05-10,2021-01-21,2021-04-21,1,Tonga,Monaco,17512.91,1,0,2,
IDYY68834,Calisto\CS-144,Ms. Louise Bryant,F,1983-04-25,2021-05-24,2021-09-29,1,Sudan,Montenegro,3482.78,1,1,2,871.03
IDYY30175,Calisto\CS-553,Mr. Keith Griffen,M,1998-08-17,2021-03-19,2021-05-04,1,Cook Islands,Algeria,18015.14,1,0,2,3305.31
IDXX54995,Adonis\AS-169,Ms. Helen Randazzo,F,1994-11-15,2021-03-04,2021-05-22,1,Morocco,Equatorial Guinea,3818.27,1,0,2,1166.03
IDXX69738,Adonis\AS-842,Ms. Halley Christiansen,F,1983-11-07,2021-12-15,2022-02-27,1,Western Sahara,Saint Vincent and the Grenadines,5230.43,1,0,2,1452.61
IDYY59995,Calisto\CS-638,Mr. Robert Hodges,M,2001-09-11,2021-04-12,2022-03-11,1,Argentina,Slovenia,12237.55,1,0,1,1402.51
IDYY19981,Calisto\CS-564,Ms. Florine Baker,F,1999-07-28,2021-08-21,2022-08-16,1,Liechtenstein,Guinea-Bissau,4566.55,1,0,1,783.09
IDXX27950,Adonis\AS-089,Mr. Jermaine Seymour,M,1985-05-31,2021-02-10,2021-02-20,1,Namibia,Bouvet Island,3721.87,1,1,3,
IDXX75707,Adonis\AS-838,Ms. Etta Hadaway,F,1982-02-05,2021-08-23,2022-05-13,1,French Southern Territories,Guyana,13116.79,2,0,1,
IDYY71082,Calisto\CS-294,Mr. Nicholas Cantu,M,2006-02-08,2021-01-27,2021-09-24,0,Belgium,United Arab Emirates,5190.49,1,0,1,
IDXX99122,Adonis\AS-766,Ms. Yolanda Logan,F,1990-06-02,2021-10-16,2022-09-06,1,Guinea,Bhutan,10490.05,2,1,1,1218.57
IDYY63536,Calisto\CS-125,Mr. Allen Pena,M,1994-02-22,2021-01-13,2021-07-22,1,Namibia,Kyrgyzstan,9201.96,2,0,1,
IDZZ12923,Omega\OG-761,Ms. Stephanie Moore,F,1988-05-16,2021-08-25,2021-12-16,1,Christmas Island,Netherlands Antilles,19430.91,1,0,2,2739.04
IDZZ88187,Omega\OG-963,Ms. Louise Ulloa,F,2019-01-03,2021-11-14,2021-12-09,0,Canada,Denmark,6261.79,1,0,2,1049.39
IDZZ30714,Omega\OG-905,Mr. Thomas Mastoris,M,2020-05-05,2021-06-12,2022-02-12,0,Gaza Strip,Ecuador,12252.56,2,0,2,
IDYY48437,Calisto\CS-193,Mr. Patrick Lettinga,M,1986-01-04,2021-10-24,2022-09-07,1,Benin,Western Sahara,2314.98,1,0,1,
IDZZ51932,Omega\OG-460,Mr. Robert Anderson,M,2015-06-10,2021-02-22,2021-11-06,0,Pitcairn Islands,Timor-Leste,11273.28,1,1,2,1485.8
IDYY00477,Calisto\CS-151,Ms. Emily Freeman,F,2002-03-23,2021-05-10,2021-08-20,1,Burkina Faso,Netherlands Antilles,7321.2,1,1,2,1438.89
IDYY50058,Calisto\CS-857,Mr. Rafael Kobayashi,M,1980-07-20,2021-06-13,2021-11-29,1,Uruguay,Colombia,4570.21,2,0,2,1035.64
IDYY60347,Calisto\CS-967,Ms. Irma Lerer,F,2013-03-16,2021-09-01,2022-03-04,0,Laos,Guam,4555.48,2,1,1,490.98
IDXX17845,Adonis\AS-227,Ms. Juanita White,F,2006-06-08,2021-03-15,2022-03-04,0,Italy,Timor-Leste,12589.91,1,1,1,
IDYY79947,Calisto\CS-673,Mr. Houston Rogers,M,2001-05-29,2021-07-04,2021-10-31,1,Bosnia and Herzegovina,Haiti,8565.14,1,0,2,1793.35
IDXX91901,Adonis\AS-197,Mr. David Burns,M,1985-03-08,2021-02-15,2021-06-26,1,Bouvet Island,Mexico,13158.59,1,0,2,3032.07
IDZZ72212,Omega\OG-551,Ms. Hilda Rautio,F,1998-08-25,2021-12-26,2022-10-28,1,British Virgin Islands,Cape Verde,4319.62,2,1,1,497.94
IDXX27092,Adonis\AS-328,Ms. Karen Eason,F,2010-07-21,2021-09-19,2021-09-30,0,South Africa,Namibia,954.43,2,1,2,
IDXX43130,Adonis\AS-072,Mr. John Leake,M,1998-10-31,2021-06-08,2022-05-01,1,Djibouti,Iraq,2384.55,2,1,2,695.14
IDXX21632,Adonis\AS-797,Ms. Jeannette Figueroa,F,2019-02-24,2021-06-01,2021-08-21,0,Slovakia,Macedonia [FYROM],802.12,1,1,2,411.8
IDZZ87311,Omega\OG-225,Ms. Maria Raborn,F,1991-06-20,2021-01-04,2021-03-21,1,Azerbaijan,Kyrgyzstan,2289.18,0,1,2,713.76
IDZZ04884,Omega\OG-004,Mr. Marlon Guers,M,2001-07-11,2021-03-28,2022-02-09,1,Eritrea,North Korea,8742.99,1,1,1,836.64
IDZZ98324,Omega\OG-942,Mr. Carlos Lundberg,M,2014-02-11,2021-12-04,2022-05-15,0,Bahamas,Mexico,2552.68,1,0,2,607.15
IDXX14622,Adonis\AS-283,Mr. Kevin Patterson,M,1999-10-10,2021-12-10,2021-12-27,1,United Arab Emirates,Macau,6081.05,0,0,2,1716.88
IDYY79642,Calisto\CS-655,Ms. Carmen Brooks,F,1996-04-23,2021-03-15,2021-05-20,1,Syria,Cuba,10880.75,2,1,2,
IDYY42236,Calisto\CS-177,Ms. Judith Mera,F,2013-12-05,2021-07-31,2022-04-18,0,Cayman Islands,Burkina Faso,8430.09,0,0,1,1093.86
IDXX02959,Adonis\AS-367,Ms. Barbara Hilyard,F,2004-12-01,2021-10-10,2022-09-19,1,Cyprus,British Virgin Islands,9553.27,2,1,1,
IDYY35282,Calisto\CS-330,Ms. Sandra Nimox,F,2000-08-10,2021-06-10,2021-09-14,1,Sierra Leone,Paraguay,6194.8,2,0,2,1288.75
IDYY52211,Calisto\CS-443,Mr. Michael Cook,M,1988-02-03,2021-03-30,2021-04-30,1,Ukraine,Madagascar,7636.16,2,0,2,
IDYY23063,Calisto\CS-304,Ms. Elizabeth Shoemaker,F,1991-12-24,2021-04-15,2021-06-29,1,Bouvet Island,United Arab Emirates,9911.96,1,1,2,1800.07
IDXX21348,Adonis\AS-351,Mr. Kelly Ellis,M,2021-08-21,2021-09-17,2022-08-16,0,São Tomé and Príncipe,Slovenia,5182.01,1,1,1,
IDYY68712,Calisto\CS-046,Mr. Bobby Burns,M,2001-09-17,2021-11-14,2022-05-27,1,Fiji,Bangladesh,10658.61,1,0,1,1272.42
IDZZ33592,Omega\OG-694,Ms. Jacelyn Klein,F,1982-09-22,2021-04-23,2022-03-30,1,Grenada,Maldives,14752.33,2,0,1,
IDZZ85518,Omega\OG-622,Ms. Rosaline Henson,F,1986-06-27,2021-04-27,2021-08-04,1,Senegal,Marshall Islands,17550.27,1,0,2,
IDYY26186,Calisto\CS-715,Mr. Robert Shirkey,M,2012-10-15,2021-12-24,2022-05-29,0,Saint Lucia,Ghana,6571.3,0,1,2,1321.2
IDYY65520,Calisto\CS-972,Ms. Dorothy Graham,F,2020-04-11,2021-02-09,2021-04-06,0,Tajikistan,Mongolia,2779.56,2,1,2,553.67
IDZZ73237,Omega\OG-499,Ms. Janie Romero,F,1982-07-31,2021-03-08,2021-06-28,1,Slovakia,Cayman Islands,9123.4,2,0,2,1395.07
IDXX93673,Adonis\AS-929,Mr. Richard Grim,M,1998-12-25,2021-02-28,2021-04-16,1,Nepal,Iraq,3880.02,2,1,2,970.88
IDYY83878,Calisto\CS-368,Ms. Lee Bowling,F,2009-08-20,2021-09-04,2022-02-01,0,Singapore,Venezuela,18664.14,2,0,2,3172.2
IDXX52606,Adonis\AS-126,Mr. Edward Adriance,M,1998-06-25,2021-01-11,2021-08-27,1,Zimbabwe,Yemen,4393.85,1,0,1,839.09
IDXX71748,Adonis\AS-973,Mr. George Gales,M,1997-05-23,2021-05-30,2022-03-17,1,Faroe Islands,El Salvador,8247.58,0,1,1,1193.62
IDXX73853,Adonis\AS-160,Ms. Eunice Rinker,F,1994-10-10,2021-11-21,2022-05-08,1,Afghanistan,Christmas Island,6366.27,1,1,2,
IDZZ51934,Omega\OG-232,Ms. Amy Curry,F,1982-07-29,2021-04-09,2021-06-06,1,Paraguay,Monaco,10044.26,1,0,3,2217.41
IDYY04587,Calisto\CS-588,Ms. Sharon Musto,F,1997-07-13,2021-03-29,2021-09-02,1,Madagascar,Kyrgyzstan,7270.53,1,1,2,1430.61
IDZZ83179,Omega\OG-528,Ms. Karen Scott,F,2008-03-13,2021-06-06,2022-05-29,0,Botswana,Mali,5429.86,2,0,2,840.17
IDZZ79932,Omega\OG-723,Mr. John Nabors,M,1982-08-08,2021-11-04,2022-06-17,1,Yemen,Guernsey,5938.67,0,1,1,793.09
IDZZ26894,Omega\OG-940,Ms. Patty Adams,F,2017-02-07,2021-10-11,2022-03-07,0,Iraq,Morocco,4721.15,0,0,2,979.29
IDZZ76868,Omega\OG-415,Mr. Jason Barnes,M,2007-06-12,2021-01-29,2021-11-13,0,Kenya,Saint Helena,5822.0,1,1,2,899.55
IDZZ94875,Omega\OG-892,Ms. Carey Davis,F,2015-05-07,2021-02-07,2021-03-05,0,South Korea,Peru,16273.06,1,1,2,
IDZZ01595,Omega\OG-045,Mr. Timothy Lesnick,M,1989-02-12,2021-07-02,2021-12-21,1,Falkland Islands [Islas Malvinas],Paraguay,3157.61,0,1,2,806.83
IDZZ35531,Omega\OG-774,Ms. Perla Bass,F,2021-11-13,2021-07-28,2022-06-23,0,Kyrgyzstan,Bouvet Island,12614.18,1,1,1,
IDXX08326,Adonis\AS-821,Ms. Erin Thames,F,2016-10-11,2021-10-16,2022-07-19,0,Papua New Guinea,Sweden,12515.2,1,1,1,1395.13
IDYY77088,Calisto\CS-414,Mr. Herbert Mullen,M,2014-01-12,2021-11-22,2022-04-27,0,Bangladesh,Haiti,14928.32,1,0,2,2688.4
IDZZ66741,Omega\OG-524,Mr. Frank Flanagan,M,2009-08-02,2021-02-14,2021-06-06,0,Saudi Arabia,Yemen,994.94,0,0,2,
IDXX88588,Adonis\AS-998,Ms. Marjorie Duncan,F,1989-06-01,2021-01-17,2022-01-13,1,Denmark,Palau,11352.86,1,0,1,1544.89
IDZZ19567,Omega\OG-686,Ms. Beth Douglas,F,2000-07-02,2021-12-15,2022-02-06,1,Marshall Islands,Liechtenstein,13726.72,2,0,3,2764.66
IDYY70838,Calisto\CS-692,Mr. Joseph Brimage,M,2011-01-21,2021-10-08,2022-05-16,0,Ethiopia,Luxembourg,5528.1,0,1,1,777.42
IDZZ91628,Omega\OG-488,Ms. Gwendolyn Roosevelt,F,1990-10-23,2021-04-27,2022-02-14,1,Kenya,South Georgia and the South Sandwich Islands,9020.49,1,1,1,853.53
IDYY67837,Calisto\CS-717,Ms. Denise Dibiase,F,1992-02-10,2021-06-24,2022-03-03,1,Tuvalu,Costa Rica,11089.67,1,0,1,
IDZZ68079,Omega\OG-096,Mr. Mark Pfaff,M,2004-11-26,2021-12-31,2022-01-28,1,Algeria,Moldova,3161.9,1,0,2,
IDZZ22619,Omega\OG-422,Ms. Theresa Kimball,F,1999-10-30,2021-09-09,2022-02-12,1,Netherlands,South Georgia and the South Sandwich Islands,12478.95,2,0,2,1791.46
IDYY34525,Calisto\CS-844,Ms. Jannette Wealer,F,2007-12-25,2021-06-17,2022-03-04,0,Eritrea,Ethiopia,676.12,1,0,1,354.84
IDZZ58159,Omega\OG-824,Ms. Kayce Hudson,F,1987-08-04,2021-02-21,2022-01-05,1,Zambia,Liechtenstein,6955.53,2,0,1,723.97
IDZZ44853,Omega\OG-132,Mr. Kenneth Hardin,M,2005-04-18,2021-04-23,2022-01-22,1,Central African Republic,France,4762.27,0,1,2,
IDYY62262,Calisto\CS-164,Mr. Clarence Portnoy,M,1987-04-09,2021-07-25,2022-01-12,1,Tuvalu,Kosovo,15474.46,2,1,2,2500.03
IDYY82349,Calisto\CS-347,Ms. Alejandra Bales,F,1990-05-15,2021-05-25,2021-07-27,1,Finland,Armenia,2758.67,0,0,2,987.14
IDXX15487,Adonis\AS-086,Ms. Sandra Payne,F,2014-10-18,2021-12-06,2022-02-19,0,Saint Pierre and Miquelon,San Marino,5202.4,0,0,2,
IDZZ15454,Omega\OG-989,Ms. Crystal Valdovinos,F,1986-01-21,2021-04-24,2021-05-28,1,Mayotte,Rwanda,2075.92,1,0,2,655.3
IDZZ02544,Omega\OG-497,Ms. Amy Moland,F,2002-11-21,2021-05-06,2021-08-22,1,Suriname,South Korea,15586.03,2,0,2,2178.42
IDZZ39958,Omega\OG-881,Ms. Jennifer Lindsay,F,2010-06-12,2021-05-25,2022-01-18,0,Comoros,Mauritania,7022.49,1,0,1,
IDXX55538,Adonis\AS-664,Mr. Jason Wood,M,2011-05-11,2021-06-28,2022-03-28,0,Moldova,Cocos [Keeling] Islands,9460.99,2,1,1,1031.26
IDZZ00005,Omega\OG-188,Ms. Lena Middleton,F,2019-03-14,2021-12-28,2022-04-19,0,Micronesia,Zambia,13741.14,1,1,2,1745.24
IDYY96729,Calisto\CS-700,Mr. Larry Donahue,M,1982-12-19,2021-10-18,2022-06-02,1,Lebanon,Cyprus,264.27,1,0,1,451.96
IDZZ43554,Omega\OG-828,Ms. Tessa Creech,F,2000-08-19,2021-09-05,2022-08-06,1,Kyrgyzstan,Czech Republic,4598.32,0,1,2,961.48
