ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDYY84414,Calisto\CS-633,Ms. Hilda Wadsworth,F,1991-06-21,2021-12-06,2022-06-20,1,Dominican Republic,Faroe Islands,6795.28,2,1,1,760.6
IDZZ96122,Omega\OG-875,Ms. Pam Mccoy,F,1991-05-17,2021-04-05,2021-07-05,1,Anguilla,Greenland,6102.0,0,0,2,1252.97
IDXX39374,Adonis\AS-640,Mr. Jason Barclay,M,1998-01-11,2021-09-04,2022-05-19,1,Oman,Madagascar,4591.02,2,1,1,689.63
IDXX23832,Adonis\AS-463,Ms. Judith Chait,F,2016-10-21,2021-08-17,2021-11-02,0,Canada,Gabon,11781.35,2,0,2,2553.13
IDXX50754,Adonis\AS-697,Mr. Desmond White,M,2003-06-22,2021-06-27,2022-02-02,1,Indonesia,Ecuador,18658.57,1,1,1,2040.75
IDZZ07790,Omega\OG-106,Ms. Trina Poole,F,1980-03-23,2021-02-06,2021-08-22,1,Trinidad and Tobago,Bosnia and Herzegovina,8308.34,1,1,2,1267.32
IDXX02044,Adonis\AS-794,Mr. Charles Bernardino,M,1982-05-09,2021-05-04,2021-06-14,1,Azerbaijan,Macau,6442.0,2,0,2,1581.21
IDYY11161,Calisto\CS-102,Mr. John Goodwin,M,1994-10-24,2021-12-10,2022-06-22,1,Nepal,Switzerland,6727.16,0,0,1,1075.37
IDXX10259,Adonis\AS-108,Mr. Joseph Gerke,M,2020-12-08,2021-04-15,2021-12-27,0,Trinidad and Tobago,Tajikistan,12646.74,2,1,1,1321.31
IDXX61410,Adonis\AS-470,Mr. James Zielinski,M,2009-12-04,2021-07-25,2022-04-10,0,Canada,Vietnam,11585.25,2,1,2,2260.14
IDYY99322,Calisto\CS-582,Mr. Michael Bronson,M,1989-11-08,2021-01-02,2021-01-30,1,Brazil,Liechtenstein,9159.26,0,1,3,2462.56
IDZZ70406,Omega\OG-136,Ms. Yvonne Denton,F,2008-11-26,2021-10-30,2021-12-05,0,Eritrea,U.S. Virgin Islands,10977.37,2,1,3,1945.21
IDYY30897,Calisto\CS-206,Mr. Philip Quarles,M,1994-12-12,2021-12-07,2022-01-07,1,Libya,Congo [Republic],2960.75,1,1,2,811.86
IDXX65052,Adonis\AS-819,Mr. Brett Davis,M,2013-12-31,2021-08-08,2021-09-13,0,Switzerland,Portugal,1566.75,2,1,2,460.52
IDYY05385,Calisto\CS-581,Ms. Suzanne Mccurry,F,2013-11-06,2021-10-30,2022-05-14,0,Latvia,Luxembourg,1450.78,0,1,2,574.78
IDYY37931,Calisto\CS-052,Ms. Shanna Smith,F,2018-05-12,2021-09-18,2021-11-16,0,India,Laos,2457.32,2,0,2,572.34
IDYY85244,Calisto\CS-710,Mr. Brandon Howard,M,1982-12-09,2021-01-01,2021-10-15,1,Sierra Leone,Spain,3650.34,2,1,1,528.59
IDYY27436,Calisto\CS-324,Ms. Renee Vera,F,2016-05-05,2021-08-18,2022-05-21,0,Latvia,Burundi,6724.37,0,1,2,1339.47
IDXX59416,Adonis\AS-415,Ms. Helen Lindley,F,1982-12-29,2021-06-16,2021-10-16,1,Somalia,Grenada,11818.62,1,1,2,2484.29
IDYY98912,Calisto\CS-651,Mr. Edward Pridemore,M,2002-11-14,2021-03-10,2021-09-29,1,Palau,Rwanda,11669.73,1,0,1,1350.61
IDXX46696,Adonis\AS-686,Ms. Joyce Barr,F,2016-09-08,2021-07-20,2022-05-27,0,Argentina,Iraq,13621.37,2,0,1,1562.97
IDYY25798,Calisto\CS-591,Mr. Anthony Chapman,M,1983-10-19,2021-07-31,2021-11-07,1,Kiribati,Chad,18462.62,2,1,2,2932.88
IDYY15976,Calisto\CS-711,Mr. Rickey Shepherd,M,1999-12-10,2021-10-18,2022-04-19,1,Algeria,Tajikistan,6423.53,1,1,1,1273.47
IDZZ16018,Omega\OG-749,Ms. Suzanne Martin,F,1994-12-14,2021-11-20,2021-12-14,1,Sri Lanka,Bahamas,15675.82,1,1,2,2065.91
IDXX83342,Adonis\AS-358,Mr. Damon Buchanan,M,2018-08-06,2021-09-29,2022-06-26,0,Eritrea,Saint Helena,6961.31,1,1,2,1528.35
IDXX74269,Adonis\AS-095,Ms. Mildred Barnett,F,1992-08-21,2021-01-10,2021-02-25,1,Cameroon,Somalia,3752.26,1,0,2,1159.03
IDXX94959,Adonis\AS-054,Ms. Hilary Little,F,2012-01-29,2021-12-19,2022-03-24,0,Trinidad and Tobago,United States,4532.49,1,0,2,1209.56
IDZZ35045,Omega\OG-737,Ms. Candy Boyd,F,1989-03-14,2021-06-14,2022-01-01,1,Mexico,Turks and Caicos Islands,3160.56,0,0,2,1359.54
IDZZ70373,Omega\OG-731,Mr. Ryan Keeling,M,2016-08-14,2021-06-27,2022-04-09,0,Jersey,Honduras,8319.83,1,0,2,1296.26
IDYY17104,Calisto\CS-427,Mr. Robert Hilts,M,2017-05-17,2021-01-27,2021-08-08,0,U.S. Virgin Islands,Croatia,7818.96,2,0,2,1430.43
IDZZ54983,Omega\OG-559,Mr. Billy Ingram,M,2017-02-19,2021-03-18,2021-12-24,0,Bahamas,Timor-Leste,16997.4,1,0,1,1321.4
IDYY86845,Calisto\CS-823,Ms. Christy Betancourt,F,1982-08-20,2021-10-29,2022-09-05,1,Malawi,Kyrgyzstan,7351.21,0,0,1,1124.62
IDYY56338,Calisto\CS-799,Mr. Joseph Toland,M,1993-03-24,2021-11-24,2022-02-19,1,Bouvet Island,Iceland,13426.97,2,1,2,2198.54
IDXX99858,Adonis\AS-085,Ms. Irma Silas,F,2020-07-06,2021-05-19,2022-03-13,0,Morocco,Argentina,9763.47,0,1,2,2118.87
IDYY60174,Calisto\CS-225,Ms. Karen Lynch,F,2000-08-31,2021-11-20,2022-10-14,1,Gambia,Cuba,6653.38,2,1,1,745.62
IDYY90106,Calisto\CS-242,Ms. Aimee Wolfrum,F,1992-05-28,2021-06-18,2021-11-21,1,New Caledonia,Cook Islands,3587.39,1,1,2,900.59
IDYY46183,Calisto\CS-673,Mr. Scott Brigance,M,1987-02-17,2021-07-19,2021-11-24,1,India,Georgia,4108.72,2,1,2,849.47
IDXX57407,Adonis\AS-787,Ms. Melissa Carvajal,F,2000-10-14,2021-09-28,2022-05-27,1,Sudan,Antigua and Barbuda,9810.85,0,0,1,1476.53
IDZZ23230,Omega\OG-489,Mr. John Powell,M,1980-10-31,2021-08-10,2022-04-15,1,Vietnam,Congo [Republic],10289.21,1,1,1,924.13
IDXX71962,Adonis\AS-732,Mr. Corey Kilker,M,1980-11-24,2021-11-25,2022-08-01,1,New Zealand,Brazil,12234.02,2,1,1,1374.98
IDZZ61963,Omega\OG-971,Mr. Derrick Jenkins,M,1992-01-23,2021-03-14,2021-11-14,1,El Salvador,Tuvalu,10577.79,2,1,2,1406.58
IDYY43725,Calisto\CS-916,Mr. David Defranco,M,2017-06-18,2021-09-14,2022-02-22,0,Greenland,Saudi Arabia,7421.32,1,0,2,1491.23
IDYY67628,Calisto\CS-056,Mr. Esteban Wood,M,2011-04-25,2021-04-06,2021-10-28,0,Cape Verde,Senegal,1040.26,0,1,1,456.01
IDXX82791,Adonis\AS-671,Ms. Harriet Shepard,F,2009-09-03,2021-08-13,2021-08-18,0,Niue,Congo [Republic],17802.25,1,1,2,3472.47
IDYY76746,Calisto\CS-634,Mr. Lee Hayes,M,1995-02-21,2021-06-22,2022-01-24,1,Belize,Namibia,12451.58,2,0,1,1302.08
IDXX04384,Adonis\AS-071,Mr. Jesus Keeter,M,1993-11-23,2021-11-06,2021-11-14,1,Finland,Congo [DRC],7350.69,0,1,3,2428.17
IDYY60675,Calisto\CS-820,Mr. Donald Swanner,M,1988-08-02,2021-01-08,2021-12-01,1,São Tomé and Príncipe,Brunei,12026.73,1,0,1,1374.12
IDZZ64618,Omega\OG-446,Mr. Robert Katt,M,2021-06-06,2021-05-08,2021-11-04,0,Bulgaria,Gaza Strip,1487.66,0,0,1,499.8
IDYY79083,Calisto\CS-930,Mr. Richard Kaiser,M,2004-05-29,2021-01-11,2021-11-19,1,Japan,Vanuatu,6487.5,1,0,1,934.29
IDZZ69603,Omega\OG-466,Ms. Lisa Mcgill,F,2002-05-23,2021-07-10,2021-12-29,1,Turkey,Laos,6705.71,0,0,2,1320.02
IDXX90424,Adonis\AS-690,Ms. Allena Close,F,2018-04-07,2021-11-20,2022-03-09,0,Saint Helena,Niger,5046.7,2,0,2,1206.5
IDXX35488,Adonis\AS-442,Ms. Judith Sampson,F,1993-10-14,2021-07-15,2022-02-02,1,Timor-Leste,Faroe Islands,13005.46,2,1,1,1435.29
IDYY45921,Calisto\CS-006,Mr. Carter Adams,M,2008-01-02,2021-11-21,2022-10-28,0,Kosovo,Lithuania,1415.45,0,1,1,477.75
IDZZ20896,Omega\OG-079,Ms. Sarah Ratliff,F,2011-09-17,2021-06-24,2021-12-31,0,Morocco,Eritrea,5084.58,0,1,1,641.1
IDZZ71228,Omega\OG-706,Ms. Cheryl Jones,F,2010-12-27,2021-01-31,2021-03-15,0,Chad,Netherlands Antilles,9426.34,2,1,2,1192.48
IDXX65648,Adonis\AS-170,Mr. Earl Gantt,M,2009-10-22,2021-12-03,2022-04-21,0,Micronesia,Liberia,17331.54,1,0,2,3772.95
IDZZ59047,Omega\OG-022,Mr. Dana Love,M,1990-10-16,2021-04-24,2022-02-01,1,Moldova,Belize,10494.68,1,1,1,944.13
IDZZ12863,Omega\OG-131,Ms. Pauline Kaiser,F,2016-06-23,2021-09-30,2022-08-01,0,Sierra Leone,Singapore,12809.7,1,1,1,955.26
IDYY77941,Calisto\CS-735,Mr. Denver Jeffries,M,1994-08-23,2021-04-09,2021-12-09,1,Greece,Mexico,10971.63,2,0,1,1186.74
IDYY70774,Calisto\CS-049,Mr. Peter Daniel,M,2016-12-14,2021-05-02,2021-06-22,0,Benin,Gaza Strip,4116.16,2,1,2,748.53
IDYY90332,Calisto\CS-924,Mr. Horacio Bravo,M,2020-08-30,2021-02-16,2021-10-18,0,Niue,Brunei,8658.57,0,0,1,1113.22
IDZZ46496,Omega\OG-190,Mr. Terrance Stokes,M,1994-06-22,2021-11-09,2022-07-06,1,Monaco,Belarus,1860.64,2,0,1,410.87
IDYY33849,Calisto\CS-691,Ms. Patricia Wall,F,2009-06-10,2021-02-22,2021-05-15,0,China,Oman,4922.43,1,0,2,1623.705
IDYY62501,Calisto\CS-313,Ms. Tina Merrill,F,1990-08-16,2021-01-31,2021-11-08,1,Madagascar,Micronesia,11720.24,2,0,1,1238.3
IDZZ18445,Omega\OG-068,Mr. Charlie White,M,1987-06-07,2021-11-27,2022-01-18,1,Denmark,Syria,3268.23,1,0,2,806.76
IDXX10364,Adonis\AS-831,Mr. Brian Skinner,M,2008-11-09,2021-05-22,2021-07-31,0,Mozambique,Liechtenstein,7776.33,2,0,2,1753.55
IDXX24064,Adonis\AS-042,Mr. John Nauman,M,1992-04-02,2021-09-28,2022-07-24,1,Faroe Islands,Kenya,7847.7,1,0,2,1971.16
IDYY47691,Calisto\CS-615,Ms. Norma Stratter,F,1999-09-30,2021-11-07,2022-10-02,1,Morocco,Cyprus,3755.81,2,1,2,812.94
IDZZ61373,Omega\OG-731,Mr. Donald Palazzi,M,2013-03-09,2021-08-23,2021-12-30,0,Portugal,Somalia,6644.02,2,0,2,996.01
IDZZ71872,Omega\OG-883,Ms. Teresa Davis,F,1996-11-06,2021-11-15,2022-06-11,1,Jamaica,Bosnia and Herzegovina,9018.19,1,1,2,1350.57
IDXX00965,Adonis\AS-924,Ms. Alice Bradley,F,1992-01-21,2021-09-13,2021-11-27,1,Ecuador,Bouvet Island,9309.3,0,0,2,2367.57
IDYY02506,Calisto\CS-186,Mr. James Pinkowski,M,1998-11-05,2021-07-13,2021-08-20,1,Gaza Strip,Andorra,3140.15,1,0,2,915.84
IDXX84804,Adonis\AS-640,Ms. Beverly Edwards,F,2010-11-17,2021-11-11,2022-06-23,0,Guernsey,Heard Island and McDonald Islands,13460.0,1,0,1,1641.35
IDZZ19317,Omega\OG-490,Ms. Janice Childers,F,1988-12-22,2021-05-05,2022-04-05,1,Saudi Arabia,Guam,10375.36,1,0,1,1035.5
IDZZ16889,Omega\OG-481,Mr. Matthew Hillman,M,1996-06-27,2021-07-11,2022-02-01,1,Bahrain,Norfolk Island,13910.87,1,0,1,1246.65
IDZZ78716,Omega\OG-645,Mr. George Conroy,M,1983-04-20,2021-07-23,2022-05-03,1,Macau,Qatar,6304.64,0,1,1,805.3
IDYY94591,Calisto\CS-557,Mr. Billy Phillips,M,2007-08-29,2021-02-05,2022-01-08,0,Aruba,Chad,9513.46,2,1,2,1532.26
IDXX34815,Adonis\AS-976,Ms. Mary Casey,F,2018-10-31,2021-09-27,2021-10-14,0,Ethiopia,Macau,7897.35,1,0,2,1880.39
IDXX52058,Adonis\AS-009,Mr. Nicolas Hill,M,1984-03-22,2021-05-10,2021-10-05,1,Cocos [Keeling] Islands,Greenland,12876.81,1,1,2,2684.46
IDYY33309,Calisto\CS-763,Ms. Jennifer Pouncil,F,2018-05-28,2021-06-16,2022-01-13,0,Togo,Uganda,3578.69,2,1,1,423.82
IDYY49594,Calisto\CS-892,Ms. Anne Lopez,F,1987-05-29,2021-07-28,2022-04-22,1,Estonia,Anguilla,8185.67,1,1,1,964.95
IDXX02326,Adonis\AS-907,Mr. Timothy Floyd,M,1984-01-09,2021-02-16,2021-11-28,1,Burundi,Suriname,9594.88,0,0,2,2425.71
IDZZ24709,Omega\OG-605,Ms. Diana Coates,F,1991-12-27,2021-08-05,2022-02-27,1,Botswana,Laos,9669.76,2,1,2,1317.36
IDYY95424,Calisto\CS-181,Ms. Kara Koch,F,2018-03-10,2021-10-15,2022-03-04,0,Yemen,Iceland,7402.87,2,1,2,1231.09
IDZZ77353,Omega\OG-786,Mr. Fred Cole,M,2017-03-15,2021-07-05,2022-04-30,0,Madagascar,Wallis and Futuna,14001.45,1,1,2,1781.73
IDYY57351,Calisto\CS-901,Ms. Robin Chappell,F,1982-04-01,2021-12-16,2022-10-18,1,Bangladesh,Bulgaria,6241.04,0,0,1,1042.96
IDZZ48314,Omega\OG-807,Mr. Jonathan Hudnall,M,1997-05-10,2021-01-09,2021-11-12,1,Cambodia,Laos,854.21,0,0,1,572.6
IDZZ04393,Omega\OG-097,Mr. David Martin,M,1988-05-14,2021-08-17,2021-09-13,1,Antigua and Barbuda,Spain,6108.86,1,1,2,1035.41
IDZZ90786,Omega\OG-761,Ms. Marisol Morgan,F,2005-06-16,2021-03-07,2021-06-22,1,Lebanon,Eritrea,2115.92,0,0,2,772.01
IDXX09771,Adonis\AS-103,Ms. Jacquline Whitesides,F,2000-10-23,2021-05-21,2021-12-30,1,Saint Pierre and Miquelon,Mexico,4843.95,1,1,1,792.97
IDZZ85942,Omega\OG-229,Mr. Jerry Vires,M,1982-04-23,2021-10-27,2022-02-27,1,Azerbaijan,Mozambique,6664.69,1,0,2,1208.8
IDYY79812,Calisto\CS-041,Ms. Rosemary Younts,F,2020-08-19,2021-03-29,2021-09-16,0,Greenland,Jamaica,6377.13,2,0,2,1197.3
IDYY41326,Calisto\CS-139,Ms. Karen Inouye,F,2014-03-01,2021-04-14,2022-01-05,0,Mozambique,Saint Lucia,11180.48,1,1,1,1081.61
IDYY85373,Calisto\CS-416,Mr. Franklin Dudley,M,2020-05-12,2021-05-09,2022-02-15,0,Guinea,United States,9001.77,2,0,1,895.13
IDYY89489,Calisto\CS-152,Mr. Mark Gove,M,2015-11-08,2021-03-09,2021-04-09,0,San Marino,Mayotte,7136.31,2,0,2,1320.55
IDZZ27905,Omega\OG-884,Ms. Linda Mabery,F,2017-03-25,2021-07-28,2022-05-15,0,Slovakia,Saudi Arabia,3543.18,0,1,2,755.24
IDZZ96350,Omega\OG-257,Ms. Rosa Lanza,F,1995-10-08,2021-09-11,2022-07-27,1,Japan,Albania,9362.47,2,0,1,863.59
IDXX90217,Adonis\AS-613,Ms. Chasity Licea,F,2018-08-31,2021-04-02,2021-05-17,0,Moldova,Laos,7224.68,0,0,2,1848.06
IDXX66907,Adonis\AS-518,Ms. Sonja Gray,F,1986-10-28,2021-07-15,2022-04-06,1,Ukraine,Japan,8181.33,2,0,1,1115.45
IDZZ64417,Omega\OG-525,Mr. Robert Merwin,M,1980-01-07,2021-12-12,2022-07-28,1,Jersey,Cape Verde,4194.74,2,0,1,552.67
IDYY44341,Calisto\CS-935,Mr. Jason Lewis,M,2000-06-12,2021-04-04,2021-08-07,1,Equatorial Guinea,Western Sahara,3538.37,0,0,2,1099.57
IDYY71696,Calisto\CS-430,Ms. Yvette Roberson,F,2006-09-07,2021-02-25,2021-06-19,0,Latvia,Swaziland,9306.57,0,0,2,2859.0299999999997
IDYY38665,Calisto\CS-019,Mr. Marc Tucker,M,2000-12-19,2021-05-13,2021-10-10,1,Western Sahara,United Arab Emirates,6725.94,2,0,2,692.225
IDYY83281,Calisto\CS-131,Mr. Terry Goto,M,1989-01-07,2021-08-12,2021-11-08,1,Brunei,Canada,12320.64,1,1,2,2159.56
IDZZ41098,Omega\OG-666,Ms. Elizabeth Lazarus,F,1996-06-09,2021-04-23,2022-04-10,1,Russia,Uzbekistan,3512.51,0,1,2,846.59
IDZZ75288,Omega\OG-073,Mr. Gary Luciano,M,2010-01-11,2021-08-07,2022-07-31,0,Jersey,São Tomé and Príncipe,5521.53,0,1,2,969.01
IDZZ46332,Omega\OG-579,Mr. John Livingston,M,1981-01-07,2021-05-03,2022-01-25,1,South Georgia and the South Sandwich Islands,Bolivia,4839.73,1,1,1,634.35
IDXX92806,Adonis\AS-755,Ms. Romona Ellis,F,2008-10-29,2021-09-28,2022-06-07,0,Cameroon,Bolivia,8765.35,1,0,1,1176.53
IDXX99290,Adonis\AS-689,Ms. Deborah Rezak,F,1986-01-02,2021-08-25,2022-06-03,1,Guam,Botswana,13654.11,2,0,1,1664.17
IDZZ65981,Omega\OG-308,Mr. Oscar Griffiths,M,1982-04-11,2021-10-20,2022-09-15,1,Philippines,Iran,7207.4,1,0,1,846.04
IDXX01191,Adonis\AS-146,Ms. Geneva Shuster,F,2016-12-10,2021-09-21,2022-09-20,0,Grenada,Swaziland,10925.17,2,0,1,1283.77
IDZZ14398,Omega\OG-886,Mr. Brady Adams,M,2014-01-30,2021-11-14,2022-08-09,0,Tuvalu,Slovakia,14967.02,1,1,1,1082.56
IDXX81857,Adonis\AS-212,Ms. Angela Totty,F,1990-05-10,2021-07-16,2022-04-16,1,Myanmar [Burma],American Samoa,11000.38,1,0,2,2595.11
IDYY97950,Calisto\CS-001,Ms. Robin Guthrie,F,1981-05-03,2021-05-24,2021-11-15,1,Gaza Strip,Isle of Man,3987.27,1,0,2,1060.48
IDZZ31581,Omega\OG-209,Ms. Nancy Lybrand,F,2004-08-30,2021-12-30,2022-10-20,1,Montserrat,Morocco,5773.45,2,1,1,584.76
IDYY02624,Calisto\CS-880,Ms. Patricia Gaffney,F,1996-12-15,2021-03-23,2021-06-13,1,Canada,Somalia,12768.89,2,1,2,2096.94
IDXX96519,Adonis\AS-551,Mr. William Sonoda,M,1997-06-01,2021-09-28,2022-03-04,1,Venezuela,United States,4512.95,0,1,2,1259.58
IDXX21372,Adonis\AS-244,Ms. Angela Buck,F,1987-09-21,2021-05-21,2021-09-11,1,United Kingdom,Macedonia [FYROM],2385.08,0,0,2,980.29
IDYY05858,Calisto\CS-720,Mr. Douglas Decesare,M,2012-08-11,2021-11-01,2022-09-03,0,Monaco,Guadeloupe,7082.29,2,1,2,1179.29
IDZZ35999,Omega\OG-889,Ms. Jennifer Fernandez,F,1981-07-04,2021-09-04,2022-06-23,1,Romania,Austria,813.19,0,1,1,510.11
IDZZ02530,Omega\OG-827,Mr. Robert Gausman,M,1981-06-13,2021-02-13,2021-05-14,1,Armenia,Burundi,5076.4,0,1,2,1007.91
IDXX18029,Adonis\AS-282,Mr. Stephen Heck,M,2006-11-25,2021-01-15,2021-05-29,0,Niue,Lesotho,14282.15,1,1,2,1420.715
IDXX61019,Adonis\AS-292,Mr. Samuel Graham,M,1994-07-09,2021-04-12,2021-06-07,1,Canada,Burkina Faso,9782.39,1,0,2,2352.2
IDXX30924,Adonis\AS-765,Mr. Mike Wilson,M,2000-03-28,2021-01-26,2021-02-15,1,Saint Vincent and the Grenadines,Guinea-Bissau,5007.85,0,1,2,1353.17
IDZZ82137,Omega\OG-680,Mr. James Brooks,M,2000-08-05,2021-03-09,2022-02-24,1,Northern Mariana Islands,Taiwan,2639.09,0,0,1,674.23
IDYY77533,Calisto\CS-303,Ms. Carrie Wilson,F,1993-01-09,2021-12-04,2022-08-12,1,Mayotte,Bolivia,11555.38,2,0,1,1228.28
IDZZ67047,Omega\OG-180,Ms. Constance Neifert,F,1994-04-08,2021-02-26,2021-08-25,1,Comoros,Martinique,11931.24,1,1,1,506.505
IDXX84868,Adonis\AS-790,Ms. Carol Simmons,F,2015-01-02,2021-10-06,2022-06-29,0,Guinea-Bissau,Niger,2584.28,0,1,1,593.96
IDYY79710,Calisto\CS-522,Ms. Jeannie Bryant,F,2000-07-10,2021-09-02,2022-02-26,1,Isle of Man,Burundi,7160.43,2,1,2,1299.04
IDYY42774,Calisto\CS-761,Ms. Jane Bryant,F,2016-05-28,2021-09-27,2022-08-18,0,Senegal,Guadeloupe,5097.02,0,1,1,747.29
IDZZ75812,Omega\OG-288,Mr. Randall Kershner,M,1986-06-19,2021-12-06,2022-11-06,1,Iraq,Belarus,2597.32,0,0,2,831.19
IDXX53473,Adonis\AS-644,Ms. Rayna Bales,F,2006-12-30,2021-01-31,2021-04-03,0,Cocos [Keeling] Islands,Swaziland,6983.3,1,1,2,1519.0
IDYY57843,Calisto\CS-259,Ms. Josephine Thomas,F,1982-02-03,2021-02-10,2021-06-03,1,Cook Islands,Paraguay,10171.35,2,0,2,1917.51
IDYY52143,Calisto\CS-730,Mr. Joseph Aguilar,M,1991-02-09,2021-05-03,2021-09-14,1,Guam,Iceland,11202.96,1,1,2,1998.0
IDXX54630,Adonis\AS-995,Ms. Helen Peoples,F,2016-12-14,2021-06-11,2022-04-11,0,Greenland,Taiwan,9341.62,1,0,1,1236.07
IDYY88931,Calisto\CS-391,Mr. Jason Bennett,M,1980-07-23,2021-12-13,2022-06-28,1,Sweden,Cape Verde,5984.62,2,1,1,708.19
IDYY98629,Calisto\CS-049,Mr. Joshua Parker,M,2005-08-04,2021-02-04,2021-09-18,1,Colombia,Niue,10769.48,2,0,2,2029.94
IDXX64126,Adonis\AS-412,Mr. Gary Wagner,M,2014-05-17,2021-08-31,2021-11-09,0,Bahrain,Turkey,2042.69,1,0,2,699.11
IDZZ09409,Omega\OG-617,Mr. James Aleman,M,1994-02-13,2021-05-31,2022-03-02,1,United Kingdom,Zimbabwe,8835.35,1,0,1,932.6
IDYY08707,Calisto\CS-233,Mr. Bradley Moody,M,1989-09-04,2021-08-18,2021-11-25,1,Jamaica,Micronesia,14061.87,2,1,2,2297.34
IDYY12449,Calisto\CS-161,Ms. Heather Fowler,F,1997-03-20,2021-06-04,2022-02-17,1,Syria,Namibia,6784.87,2,1,1,761.21
IDZZ13052,Omega\OG-322,Mr. Kenny Clement,M,1997-01-04,2021-02-27,2022-01-11,1,Turkey,Heard Island and McDonald Islands,10888.75,2,1,1,858.77
IDZZ48188,Omega\OG-902,Ms. Kristen March,F,2011-12-20,2021-04-21,2021-11-11,0,Côte d'Ivoire,Turkey,5369.13,2,1,1,453.51
IDZZ11876,Omega\OG-535,Ms. Mary Santamaria,F,2011-07-16,2021-05-29,2021-09-30,0,Japan,Thailand,4319.91,0,1,2,828.34
IDXX15069,Adonis\AS-323,Mr. Calvin Mcdonald,M,1995-08-11,2021-03-09,2021-10-08,1,Belarus,Gibraltar,3225.04,0,1,1,732.15
IDZZ61689,Omega\OG-457,Ms. Debra Matlock,F,2003-09-25,2021-04-30,2021-11-21,1,Swaziland,Malaysia,8308.34,1,1,2,1268.66
IDZZ69943,Omega\OG-724,Mr. Marvin Fain,M,2000-05-07,2021-02-10,2021-10-13,1,Kiribati,Germany,14716.1,2,1,1,1071.39
IDYY19095,Calisto\CS-142,Mr. Kevin Heredia,M,1984-02-25,2021-03-23,2021-09-24,1,Gabon,Senegal,3338.3,2,1,1,259.32
IDXX17495,Adonis\AS-343,Ms. Marla Carlton,F,2008-03-05,2021-02-21,2021-12-08,0,Australia,Honduras,15727.33,1,1,1,1701.13
IDXX45251,Adonis\AS-923,Ms. Leah Hamman,F,2021-06-04,2021-07-28,2021-10-09,0,Rwanda,Ethiopia,1705.65,0,1,2,668.36
IDYY86382,Calisto\CS-395,Ms. Rosella Adams,F,1993-12-11,2021-03-21,2021-04-23,1,Cook Islands,Timor-Leste,8061.38,2,0,2,1593.17
IDXX53631,Adonis\AS-061,Mr. Thomas Shannon,M,2020-11-14,2021-06-01,2022-02-10,0,Seychelles,Latvia,7400.77,2,0,1,935.53
IDXX28978,Adonis\AS-625,Ms. Anne Price,F,2012-01-25,2021-10-30,2022-02-21,0,São Tomé and Príncipe,Mauritius,5996.11,0,1,2,1451.49
IDXX43680,Adonis\AS-347,Mr. Michael Angell,M,2004-11-21,2021-05-05,2022-01-20,1,United Arab Emirates,Swaziland,6059.35,0,0,1,1109.11
IDZZ32265,Omega\OG-734,Ms. Penny Jules,F,1996-08-12,2021-11-01,2022-06-11,1,Guyana,Equatorial Guinea,7695.99,2,0,2,1212.75
IDYY20463,Calisto\CS-294,Mr. Richard Schmidtke,M,1989-01-08,2021-12-24,2022-11-02,1,French Polynesia,Liberia,15515.28,1,0,1,1658.97
IDZZ99817,Omega\OG-991,Mr. Timothy Martinez,M,2001-08-11,2021-10-31,2022-10-08,1,Azerbaijan,Switzerland,3228.09,0,1,2,817.6
IDYY68047,Calisto\CS-868,Mr. Walter Kuntz,M,1983-04-23,2021-06-25,2022-01-30,1,Taiwan,Jordan,8228.34,1,1,2,1568.47
IDXX01797,Adonis\AS-484,Ms. Patrice Martinek,F,2006-12-12,2021-08-16,2022-04-30,0,Guernsey,Dominica,6480.51,0,1,2,1517.6
IDYY31594,Calisto\CS-837,Ms. Apolonia Tolentino,F,2013-02-01,2021-11-27,2022-08-22,0,Zimbabwe,Niue,15317.28,1,1,1,1367.62
IDZZ86305,Omega\OG-305,Ms. Patricia Faison,F,1997-06-07,2021-08-16,2021-11-27,1,Moldova,British Indian Ocean Territory,7348.72,1,0,2,1288.28
IDXX87390,Adonis\AS-458,Ms. Alice Fernandez,F,2018-01-20,2021-06-02,2021-08-15,0,Monaco,Burkina Faso,3611.9,0,0,2,561.22
IDXX91553,Adonis\AS-865,Mr. Ben Torres,M,2019-06-10,2021-08-05,2021-08-24,0,Anguilla,Morocco,5781.92,2,0,2,1366.53
IDZZ79701,Omega\OG-214,Ms. Julia Alcala,F,1986-10-18,2021-09-22,2022-01-10,1,Côte d'Ivoire,Liberia,446.47,0,1,2,521.74
